timestamp;buyer;seller;symbol;currency;price;quantity
272300;;;SQUID_INK;SEASHELLS;1907;2
272300;;;KELP;SEASHELLS;2035;2
272300;;;SQUID_INK;SEASHELLS;1908;1
272300;;;SQUID_INK;SEASHELLS;1907;1
272800;;;SQUID_INK;SEASHELLS;1911;4
272800;;SUBMISSION;KELP;SEASHELLS;2035;4
272800;;;KELP;SEASHELLS;2035;1
272800;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10006;6
272800;;;SQUID_INK;SEASHELLS;1911;1
273200;;SUBMISSION;KELP;SEASHELLS;2036;1
273200;;;SQUID_INK;SEASHELLS;1912;1
273300;;;SQUID_INK;SEASHELLS;1914;12
273300;;SUBMISSION;KELP;SEASHELLS;2036;12
274300;;SUBMISSION;KELP;SEASHELLS;2036;1
274300;;SUBMISSION;KELP;SEASHELLS;2036;3
274500;;SUBMISSION;KELP;SEASHELLS;2036;4
274500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
274600;;;SQUID_INK;SEASHELLS;1907;1
274600;;;KELP;SEASHELLS;2034;1
274600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9993;2
274700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
274800;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;2
274800;;;RAINFOREST_RESIN;SEASHELLS;9998;1
275100;;;SQUID_INK;SEASHELLS;1905;1
275100;SUBMISSION;;KELP;SEASHELLS;2035;1
275100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
275200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10006;1
275500;;;SQUID_INK;SEASHELLS;1903;3
275500;;;KELP;SEASHELLS;2034;3
275500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
275600;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10006;2
275600;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10006;8
275700;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10006;6
275800;;;SQUID_INK;SEASHELLS;1905;1
275800;;SUBMISSION;KELP;SEASHELLS;2036;1
276000;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
276300;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;3
276600;;;SQUID_INK;SEASHELLS;1902;1
276600;;;KELP;SEASHELLS;2034;1
277000;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
277300;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10000;2
277800;;;SQUID_INK;SEASHELLS;1906;1
277800;;;KELP;SEASHELLS;2033;1
278100;;;SQUID_INK;SEASHELLS;1909;1
278100;;SUBMISSION;KELP;SEASHELLS;2036;1
278100;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10007;2
278200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
278300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9993;8
278400;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;6
278400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9993;2
278600;SUBMISSION;;KELP;SEASHELLS;2035;1
278900;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
278900;;;SQUID_INK;SEASHELLS;1910;2
278900;SUBMISSION;;KELP;SEASHELLS;2035;2
279100;SUBMISSION;;KELP;SEASHELLS;2035;1
279100;;;SQUID_INK;SEASHELLS;1910;1
279100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;7
279200;;;KELP;SEASHELLS;2034;4
279200;;;SQUID_INK;SEASHELLS;1910;4
279200;SUBMISSION;;KELP;SEASHELLS;2035;6
279200;;;SQUID_INK;SEASHELLS;1910;1
279200;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9993;8
279200;;;KELP;SEASHELLS;2034;1
279200;;;SQUID_INK;SEASHELLS;1910;6
279200;SUBMISSION;;KELP;SEASHELLS;2035;1
279300;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;3
279400;;SUBMISSION;KELP;SEASHELLS;2036;2
279400;SUBMISSION;;KELP;SEASHELLS;2035;1
279400;;;SQUID_INK;SEASHELLS;1911;1
279600;SUBMISSION;;KELP;SEASHELLS;2035;14
279600;;;SQUID_INK;SEASHELLS;1908;1
279600;;;KELP;SEASHELLS;2034;1
279600;;;SQUID_INK;SEASHELLS;1908;14
280100;;;SQUID_INK;SEASHELLS;1906;1
280100;;;KELP;SEASHELLS;2034;1
280100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9993;4
280200;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;3
280400;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
280600;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10000;2
280700;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;5
280900;;;SQUID_INK;SEASHELLS;1892;3
281100;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
281600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
281700;;;SQUID_INK;SEASHELLS;1886;1
281700;;;KELP;SEASHELLS;2034;1
282000;;;SQUID_INK;SEASHELLS;1887;1
282000;;;KELP;SEASHELLS;2034;1
282200;SUBMISSION;;KELP;SEASHELLS;2035;6
282300;;;KELP;SEASHELLS;2034;1
282300;;;SQUID_INK;SEASHELLS;1889;1
282400;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10006;6
282500;;SUBMISSION;KELP;SEASHELLS;2035;2
282700;;SUBMISSION;KELP;SEASHELLS;2036;10
282700;;;SQUID_INK;SEASHELLS;1895;10
282900;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
282900;;;SQUID_INK;SEASHELLS;1892;2
282900;SUBMISSION;;KELP;SEASHELLS;2035;2
283100;;;SQUID_INK;SEASHELLS;1893;2
283100;;;KELP;SEASHELLS;2034;2
283200;;SUBMISSION;KELP;SEASHELLS;2036;1
283200;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;3
283300;;;KELP;SEASHELLS;2034;1
283300;SUBMISSION;;KELP;SEASHELLS;2034;4
283500;;;SQUID_INK;SEASHELLS;1895;1
283500;;;KELP;SEASHELLS;2036;1
283500;SUBMISSION;;KELP;SEASHELLS;2035;5
283600;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
283700;;;KELP;SEASHELLS;2034;1
283700;;;SQUID_INK;SEASHELLS;1895;1
284400;;;KELP;SEASHELLS;2034;2
284400;;;SQUID_INK;SEASHELLS;1896;2
284500;;SUBMISSION;KELP;SEASHELLS;2036;1
284500;;;SQUID_INK;SEASHELLS;1898;1
284600;;SUBMISSION;KELP;SEASHELLS;2036;1
284600;;;SQUID_INK;SEASHELLS;1898;1
284700;;;KELP;SEASHELLS;2034;5
284700;;;SQUID_INK;SEASHELLS;1896;5
284800;SUBMISSION;;KELP;SEASHELLS;2035;10
284800;;;SQUID_INK;SEASHELLS;1895;10
285000;;;SQUID_INK;SEASHELLS;1898;1
285000;SUBMISSION;;KELP;SEASHELLS;2035;1
285000;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10000;2
285100;;;SQUID_INK;SEASHELLS;1897;1
285100;;;KELP;SEASHELLS;2034;1
285100;SUBMISSION;;KELP;SEASHELLS;2035;1
285200;;SUBMISSION;KELP;SEASHELLS;2036;1
285200;;;SQUID_INK;SEASHELLS;1900;1
285300;;;SQUID_INK;SEASHELLS;1899;1
285300;;SUBMISSION;KELP;SEASHELLS;2036;1
285400;SUBMISSION;;KELP;SEASHELLS;2035;5
285400;;;SQUID_INK;SEASHELLS;1896;5
285400;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10006;5
285500;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
285500;;SUBMISSION;KELP;SEASHELLS;2036;1
285600;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
285800;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9993;2
285800;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9993;4
285900;;;SQUID_INK;SEASHELLS;1901;4
285900;SUBMISSION;;KELP;SEASHELLS;2035;4
286100;;;SQUID_INK;SEASHELLS;1901;1
286300;;SUBMISSION;KELP;SEASHELLS;2036;3
286400;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;6
286500;;SUBMISSION;KELP;SEASHELLS;2037;1
286500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9993;5
286500;;SUBMISSION;KELP;SEASHELLS;2037;9
286500;;;SQUID_INK;SEASHELLS;1904;9
286600;SUBMISSION;;KELP;SEASHELLS;2036;1
286600;;;SQUID_INK;SEASHELLS;1902;1
286700;;;SQUID_INK;SEASHELLS;1904;1
286700;;;KELP;SEASHELLS;2035;1
286800;;;KELP;SEASHELLS;2035;1
286800;;;SQUID_INK;SEASHELLS;1903;1
286900;;;SQUID_INK;SEASHELLS;1908;10
286900;SUBMISSION;;KELP;SEASHELLS;2036;4
286900;;SUBMISSION;KELP;SEASHELLS;2037;10
286900;;;SQUID_INK;SEASHELLS;1905;4
287200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10000;4
287200;SUBMISSION;;KELP;SEASHELLS;2036;5
287400;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10006;10
287500;SUBMISSION;;KELP;SEASHELLS;2036;12
287500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
287500;;;SQUID_INK;SEASHELLS;1907;7
287500;;;SQUID_INK;SEASHELLS;1907;5
287600;;SUBMISSION;KELP;SEASHELLS;2037;1
287700;;;SQUID_INK;SEASHELLS;1907;4
287700;SUBMISSION;;KELP;SEASHELLS;2037;4
288000;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9997;9
288200;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;3
288600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
288700;;;SQUID_INK;SEASHELLS;1906;1
288700;;SUBMISSION;KELP;SEASHELLS;2038;1
288700;;;RAINFOREST_RESIN;SEASHELLS;10001;1
288800;;SUBMISSION;KELP;SEASHELLS;2038;1
289100;;;SQUID_INK;SEASHELLS;1908;1
289100;;;KELP;SEASHELLS;2036;1
289200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10006;5
289200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;3
289300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;3
289500;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;10
289600;;SUBMISSION;KELP;SEASHELLS;2037;1
289800;;SUBMISSION;KELP;SEASHELLS;2037;5
289800;SUBMISSION;;KELP;SEASHELLS;2036;8
289800;;;KELP;SEASHELLS;2037;0
289800;;SUBMISSION;KELP;SEASHELLS;2037;1
289800;;;SQUID_INK;SEASHELLS;1912;1
289900;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
290000;;SUBMISSION;KELP;SEASHELLS;2037;3
290100;;SUBMISSION;KELP;SEASHELLS;2036;3
290200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10007;1
290300;;SUBMISSION;KELP;SEASHELLS;2036;2
290300;;SUBMISSION;KELP;SEASHELLS;2037;1
290300;;;SQUID_INK;SEASHELLS;1910;1
290600;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;8
290900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10007;5
291000;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10007;6
291000;;;KELP;SEASHELLS;2037;1
291000;;;SQUID_INK;SEASHELLS;1911;1
291200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;4
291300;;;SQUID_INK;SEASHELLS;1911;15
291300;SUBMISSION;;KELP;SEASHELLS;2036;15
291300;;;SQUID_INK;SEASHELLS;1913;1
291300;;;KELP;SEASHELLS;2038;1
291600;;;KELP;SEASHELLS;2038;8
291600;;SUBMISSION;KELP;SEASHELLS;2038;7
291600;;;SQUID_INK;SEASHELLS;1912;8
291800;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;4
291900;;;KELP;SEASHELLS;2036;1
291900;;;SQUID_INK;SEASHELLS;1909;1
292100;;;KELP;SEASHELLS;2036;9
292200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;8
292200;;;SQUID_INK;SEASHELLS;1914;8
292200;;;KELP;SEASHELLS;2036;1
292200;;;SQUID_INK;SEASHELLS;1911;1
292200;;SUBMISSION;KELP;SEASHELLS;2038;8
292400;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10007;8
292400;;;SQUID_INK;SEASHELLS;1909;1
292400;;;KELP;SEASHELLS;2036;1
292900;;;KELP;SEASHELLS;2036;1
292900;;;SQUID_INK;SEASHELLS;1911;1
293000;SUBMISSION;;KELP;SEASHELLS;2037;4
293000;;;SQUID_INK;SEASHELLS;1913;4
293200;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
293200;SUBMISSION;;KELP;SEASHELLS;2037;2
293200;;;SQUID_INK;SEASHELLS;1909;2
293400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9994;2
293400;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10007;5
293700;SUBMISSION;;KELP;SEASHELLS;2037;1
293700;;;SQUID_INK;SEASHELLS;1905;1
294100;;;SQUID_INK;SEASHELLS;1909;1
294100;;;SQUID_INK;SEASHELLS;1910;1
294100;;SUBMISSION;KELP;SEASHELLS;2039;1
294400;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;9
294400;;SUBMISSION;KELP;SEASHELLS;2038;1
294400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9994;1
294500;;;RAINFOREST_RESIN;SEASHELLS;10007;2
294500;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10007;5
294500;;SUBMISSION;KELP;SEASHELLS;2039;1
294500;;;SQUID_INK;SEASHELLS;1906;1
294900;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
295200;;;SQUID_INK;SEASHELLS;1908;1
295200;;SUBMISSION;KELP;SEASHELLS;2039;2
295200;;;SQUID_INK;SEASHELLS;1911;2
295200;;;KELP;SEASHELLS;2036;1
295300;;;SQUID_INK;SEASHELLS;1909;1
295300;;;KELP;SEASHELLS;2036;1
295300;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;1
295400;;;KELP;SEASHELLS;2037;5
295400;;;SQUID_INK;SEASHELLS;1909;5
295500;;SUBMISSION;KELP;SEASHELLS;2038;5
295500;;SUBMISSION;KELP;SEASHELLS;2039;2
295500;;;SQUID_INK;SEASHELLS;1911;1
295600;SUBMISSION;;KELP;SEASHELLS;2038;2
295600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9994;4
295600;;;SQUID_INK;SEASHELLS;1910;2
295700;;SUBMISSION;KELP;SEASHELLS;2039;1
295900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
296000;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
296100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9994;2
296200;;;SQUID_INK;SEASHELLS;1907;4
296200;;SUBMISSION;KELP;SEASHELLS;2038;4
296200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10007;6
296300;;;KELP;SEASHELLS;2037;1
296300;;;SQUID_INK;SEASHELLS;1906;2
296300;;;SQUID_INK;SEASHELLS;1907;1
296300;SUBMISSION;;KELP;SEASHELLS;2038;2
296400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9994;8
296500;;SUBMISSION;KELP;SEASHELLS;2038;1
296600;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10007;1
296800;;;SQUID_INK;SEASHELLS;1905;6
296900;;;SQUID_INK;SEASHELLS;1906;3
296900;SUBMISSION;;KELP;SEASHELLS;2037;3
297000;;;SQUID_INK;SEASHELLS;1908;1
297000;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9994;1
297000;SUBMISSION;;KELP;SEASHELLS;2037;10
297000;;SUBMISSION;KELP;SEASHELLS;2038;1
297100;SUBMISSION;;KELP;SEASHELLS;2037;4
297500;;;KELP;SEASHELLS;2037;1
297900;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;5
298400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
298700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9994;7
298700;SUBMISSION;;KELP;SEASHELLS;2038;1
298700;;;SQUID_INK;SEASHELLS;1910;1
298800;;SUBMISSION;KELP;SEASHELLS;2040;1
298900;;;SQUID_INK;SEASHELLS;1912;1
298900;;;KELP;SEASHELLS;2038;1
299300;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
299400;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
299500;;;SQUID_INK;SEASHELLS;1914;2
299500;;SUBMISSION;KELP;SEASHELLS;2040;2
299800;;SUBMISSION;KELP;SEASHELLS;2040;3
299900;;SUBMISSION;KELP;SEASHELLS;2040;11
299900;;;SQUID_INK;SEASHELLS;1912;11
299900;;;SQUID_INK;SEASHELLS;1911;1
299900;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;3
299900;;SUBMISSION;KELP;SEASHELLS;2040;1
300000;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10007;4
300100;;;KELP;SEASHELLS;2038;1
300100;;;SQUID_INK;SEASHELLS;1908;1
300200;;;KELP;SEASHELLS;2038;1
300200;;;SQUID_INK;SEASHELLS;1907;1
300300;;;KELP;SEASHELLS;2040;1
300300;;;SQUID_INK;SEASHELLS;1909;1
300400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
300400;;SUBMISSION;KELP;SEASHELLS;2040;2
300500;;SUBMISSION;KELP;SEASHELLS;2040;1
300600;;SUBMISSION;KELP;SEASHELLS;2040;3
300600;;;KELP;SEASHELLS;2040;1
300600;;;SQUID_INK;SEASHELLS;1906;1
300700;;SUBMISSION;KELP;SEASHELLS;2040;1
300800;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
300900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
301100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9994;1
301200;;;KELP;SEASHELLS;2038;1
301200;;;SQUID_INK;SEASHELLS;1911;1
301200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;12
301300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9994;5
301400;;;KELP;SEASHELLS;2038;1
301400;;;SQUID_INK;SEASHELLS;1911;2
301400;SUBMISSION;;KELP;SEASHELLS;2038;1
301500;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10007;1
301500;SUBMISSION;;KELP;SEASHELLS;2039;3
301800;;;SQUID_INK;SEASHELLS;1916;1
301800;;;KELP;SEASHELLS;2038;1
301900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
301900;;SUBMISSION;KELP;SEASHELLS;2040;8
301900;;;SQUID_INK;SEASHELLS;1918;8
302000;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
302300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9994;6
302500;SUBMISSION;;KELP;SEASHELLS;2039;4
302500;;;KELP;SEASHELLS;2039;1
302500;;;SQUID_INK;SEASHELLS;1918;5
302600;;;KELP;SEASHELLS;2039;1
302600;;;SQUID_INK;SEASHELLS;1917;1
302700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;2
302700;;;RAINFOREST_RESIN;SEASHELLS;9998;1
303200;;SUBMISSION;KELP;SEASHELLS;2040;13
303200;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;2
303200;;;SQUID_INK;SEASHELLS;1920;13
303400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9994;2
303900;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
304100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9994;2
304400;;SUBMISSION;KELP;SEASHELLS;2040;3
304400;;;KELP;SEASHELLS;2040;5
304400;;SUBMISSION;KELP;SEASHELLS;2040;6
304400;;;KELP;SEASHELLS;2040;1
304400;;;SQUID_INK;SEASHELLS;1920;1
304400;;;SQUID_INK;SEASHELLS;1920;5
304400;;SUBMISSION;KELP;SEASHELLS;2040;0
304500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
304500;;;KELP;SEASHELLS;2038;1
304500;;;SQUID_INK;SEASHELLS;1918;1
304800;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;12
304900;;;RAINFOREST_RESIN;SEASHELLS;10003;6
304900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;1
305200;SUBMISSION;;KELP;SEASHELLS;2040;3
305200;;SUBMISSION;KELP;SEASHELLS;2040;13
305200;;;KELP;SEASHELLS;2040;1
305200;;;SQUID_INK;SEASHELLS;1918;4
305300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9994;4
305400;;;SQUID_INK;SEASHELLS;1915;1
305400;;;KELP;SEASHELLS;2038;1
305700;SUBMISSION;;KELP;SEASHELLS;2040;4
305800;;SUBMISSION;KELP;SEASHELLS;2040;1
305900;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
305900;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9994;4
306000;;;SQUID_INK;SEASHELLS;1917;1
306000;;;KELP;SEASHELLS;2038;1
306100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
306700;SUBMISSION;;KELP;SEASHELLS;2040;8
306900;;SUBMISSION;KELP;SEASHELLS;2040;5
307100;;;SQUID_INK;SEASHELLS;1919;6
307100;SUBMISSION;;KELP;SEASHELLS;2040;6
307100;;SUBMISSION;KELP;SEASHELLS;2041;12
307300;;;KELP;SEASHELLS;2039;1
307300;;;SQUID_INK;SEASHELLS;1917;1
307300;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
307500;;;SQUID_INK;SEASHELLS;1918;1
307500;;;KELP;SEASHELLS;2040;7
307500;;;SQUID_INK;SEASHELLS;1918;7
307500;;;SQUID_INK;SEASHELLS;1920;1
307500;;;KELP;SEASHELLS;2042;1
307500;SUBMISSION;;KELP;SEASHELLS;2040;1
307600;;;KELP;SEASHELLS;2040;1
307600;;;SQUID_INK;SEASHELLS;1918;1
307600;SUBMISSION;;KELP;SEASHELLS;2042;6
307700;SUBMISSION;;KELP;SEASHELLS;2042;4
308100;;;KELP;SEASHELLS;2040;1
308100;;;SQUID_INK;SEASHELLS;1913;1
308200;;;KELP;SEASHELLS;2042;1
308200;;;SQUID_INK;SEASHELLS;1913;1
308400;;;SQUID_INK;SEASHELLS;1911;1
308400;;SUBMISSION;KELP;SEASHELLS;2043;1
308600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9994;1
308600;SUBMISSION;;KELP;SEASHELLS;2042;3
308700;;SUBMISSION;KELP;SEASHELLS;2042;5
308700;;;SQUID_INK;SEASHELLS;1905;5
308800;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;4
308900;;;SQUID_INK;SEASHELLS;1904;1
308900;;;SQUID_INK;SEASHELLS;1907;2
308900;;;KELP;SEASHELLS;2040;1
308900;;SUBMISSION;KELP;SEASHELLS;2042;2
309000;;;KELP;SEASHELLS;2040;1
309000;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
309000;;;SQUID_INK;SEASHELLS;1904;1
309200;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9994;2
309400;SUBMISSION;;KELP;SEASHELLS;2042;7
309500;SUBMISSION;;KELP;SEASHELLS;2041;3
309500;;;SQUID_INK;SEASHELLS;1906;3
309900;;;SQUID_INK;SEASHELLS;1908;2
309900;;;KELP;SEASHELLS;2042;2
310300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;3
310500;;;SQUID_INK;SEASHELLS;1904;1
310500;;;RAINFOREST_RESIN;SEASHELLS;10001;1
310500;;;KELP;SEASHELLS;2042;1
310500;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;4
310700;;;KELP;SEASHELLS;2040;2
310800;;SUBMISSION;KELP;SEASHELLS;2042;1
311100;SUBMISSION;;KELP;SEASHELLS;2041;3
311100;;;SQUID_INK;SEASHELLS;1902;3
311700;;;KELP;SEASHELLS;2040;1
311700;;;SQUID_INK;SEASHELLS;1891;1
311800;SUBMISSION;;KELP;SEASHELLS;2041;12
311800;;;SQUID_INK;SEASHELLS;1891;12
312000;;;KELP;SEASHELLS;2040;1
312000;;;SQUID_INK;SEASHELLS;1891;1
312100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
312200;;SUBMISSION;KELP;SEASHELLS;2042;1
312200;;;SQUID_INK;SEASHELLS;1893;1
312400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;5
312500;;;SQUID_INK;SEASHELLS;1897;1
312500;;SUBMISSION;KELP;SEASHELLS;2042;1
312500;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
312600;;SUBMISSION;KELP;SEASHELLS;2040;6
312700;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;5
312800;;SUBMISSION;KELP;SEASHELLS;2041;1
312900;;;SQUID_INK;SEASHELLS;1896;1
312900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;3
312900;;;KELP;SEASHELLS;2039;1
313300;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
313300;;SUBMISSION;KELP;SEASHELLS;2041;1
313500;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
313700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;4
313800;SUBMISSION;;KELP;SEASHELLS;2040;2
313800;;;KELP;SEASHELLS;2039;1
313800;;;SQUID_INK;SEASHELLS;1890;1
313800;;;SQUID_INK;SEASHELLS;1891;2
314000;;;SQUID_INK;SEASHELLS;1893;6
314000;;SUBMISSION;KELP;SEASHELLS;2040;6
314100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9994;5
314200;;SUBMISSION;KELP;SEASHELLS;2041;1
314200;;;SQUID_INK;SEASHELLS;1894;1
315200;SUBMISSION;;KELP;SEASHELLS;2040;5
315300;;SUBMISSION;KELP;SEASHELLS;2040;6
315400;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;9
315500;;SUBMISSION;KELP;SEASHELLS;2041;1
315500;;;SQUID_INK;SEASHELLS;1896;1
315600;;;KELP;SEASHELLS;2039;1
315600;;;SQUID_INK;SEASHELLS;1893;1
315700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
315800;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10007;1
316000;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
316000;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9994;2
316600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9994;6
316700;;;SQUID_INK;SEASHELLS;1894;1
316700;SUBMISSION;;KELP;SEASHELLS;2041;1
316800;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
316800;;;SQUID_INK;SEASHELLS;1901;11
316800;;SUBMISSION;KELP;SEASHELLS;2042;11
317400;;;SQUID_INK;SEASHELLS;1900;1
317400;;SUBMISSION;KELP;SEASHELLS;2042;1
317600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
